project_id,project_name,agency,state,prediction_month,evaluation_month,approval_start_date,original_completion_date,original_cost_crore,project_age_months_t,planned_duration_months,original_cost_log,project_size_category,physical_progress_t,cumulative_expenditure_t,revised_cost_t,revised_doc_t,cost_escalation_pct_t,expenditure_ratio_pct_t,remaining_physical_progress_t,schedule_slippage_months_t,months_to_original_doc_t,months_to_revised_doc_t,physical_progress_lag1,physical_progress_lag2,physical_progress_lag3,progress_change_1m_t,progress_change_2m_t,progress_change_3m_t,progress_velocity_1m_t,progress_velocity_3m_t,progress_velocity_6m_t,max_progress_to_date_t,min_progress_to_date_t,average_progress_to_date_t,progress_std_to_date_t,cumulative_expenditure_lag1,cumulative_expenditure_lag3,monthly_expenditure_delta_t,expenditure_change_1m_t,expenditure_change_3m_t,expenditure_velocity_3m_t,expenditure_velocity_6m_t,avg_monthly_expenditure_to_date_t,expenditure_growth_rate_t,negative_expenditure_delta_flag_t,stagnant_2m_t,stagnant_3m_t,stagnant_6m_t,months_since_last_progress_increase_t,longest_stagnation_to_date_t,progress_change_last_3m_t,has_cost_revision_t,cost_revision_count_to_date_t,months_since_last_cost_revision_t,largest_cost_revision_pct_to_date_t,cost_reduction_pct_as_of_t,has_revised_schedule_as_of_t,schedule_revision_count_to_date_t,months_since_last_schedule_revision_t,current_schedule_status_as_of_t,months_observed_to_date_t,first_observed_month,months_since_first_observed_t,observation_coverage_ratio_t,consecutive_observation_count_t,months_since_last_observation_t,missing_physical_progress_t,missing_expenditure_t,missing_revised_cost_t,missing_revised_doc_t,observation_gap_flag_t,state_active_project_count_t,state_mean_progress_t,state_median_progress_t,state_mean_cost_t,state_mean_expenditure_ratio_t,agency_active_project_count_t,agency_mean_progress_t,agency_median_progress_t,agency_mean_cost_t,agency_mean_expenditure_ratio_t,reporting_structure_version_t,focused_cohort_indicator_t,table_source_t,schedule_delay_3m,schedule_revision_3m,cost_overrun_state_3m,cost_revision_event_3m,schedule_status_v2,schedule_revision_status_v2,cost_status_v2,label_reason,label_confidence,source_report,is_labelled_schedule,is_labelled_schedule_revision,is_labelled_cost
13000,PADERU BYPASS (KM 0+000 TO KM 13+000) OF 2- LANE WITH PAVED SHOULDER ON NH-516E 3-2023 3/2024 {2/2026},MoRTH,ARUNACHAL PRADESH,2025-04,2025-07,2023-03,2024-03,244.43,25.0,12.0,5.503011774193717,Medium (150-500Cr),,22.77,244.43,2026-02,0.0,9.31555046434562,,23.0,-13.0,10.0,,,,,,,,,,,,,0.0,,,,,,,,,,0,,,,0,0,,0,0,0,0.0,0.0,1,1,0,delayed_rescheduled,1,2025-04,0,1.0,1,0,1,0,0,0,0,13,59.553,68.39500000000001,4214.907692307693,0.27094826250091586,325,73.92809859154929,84.0,404.9111384615384,0.47886929693768243,v1_initial,0,Table 6: All Ongoing Projects,,,,,unresolved_project_exit,unresolved_project_exit,unresolved_project_exit,Project exited Table 6 before 2025-07 without matching Table 3 completion entry,unresolved_exit,FRApril2025.pdf,0,0,0
132664,CONSTRUCTION OF 4 LANE ACCESS CONTROLLED NEW GREENFIELD HIGHWAY SECTION OF NH-365BG (KHAMMAM-DEVARAP 9-2021 9/2022,NHAI,ANDHRA PRADESH,2025-04,2025-07,2021-09,2022-09,622.0,43.0,12.0,6.434546518787453,Large (500-1000Cr),73.89,533.42,817.91,2024-09,31.496784565916393,65.21744446210464,26.11,24.0,-31.0,-7.0,,,,,,,,,,73.89,73.89,73.89,0.0,,,,,,,,,,0,,,,0,0,,1,0,0,31.496784565916393,0.0,1,1,0,delayed_rescheduled,1,2025-04,0,1.0,1,0,0,0,0,0,0,97,60.27247191011236,63.5,1280.8863917525773,0.41062956121663957,422,71.9606,78.525,1173.672393364929,0.5257808333400213,v1_initial,0,Table 6: All Ongoing Projects,,,,,unresolved_project_exit,unresolved_project_exit,unresolved_project_exit,Project exited Table 6 before 2025-07 without matching Table 3 completion entry,unresolved_exit,FRApril2025.pdf,0,0,0
134950,REHABILITATION AND UPGRADATION TO 2 LANE WITH PAVED SHOULDER FROM EXISTING CHAINAGE KM 134.95 TO KM 2-2021 7/2024 {3/2025},BRO,JAMMU AND KASHMIR,2025-04,2025-07,2021-02,2024-07,395.25,50.0,41.0,5.98204532519149,Medium (150-500Cr),64.0,140.42,395.25,2025-03,0.0,35.526881720430104,36.0,8.0,-9.0,-1.0,,,,,,,,,,64.0,64.0,64.0,0.0,,,,,,,,,,0,,,,0,0,,0,0,0,0.0,0.0,1,1,0,delayed_rescheduled,1,2025-04,0,1.0,1,0,0,0,0,0,0,58,61.64673076923077,66.4,1347.8441379310343,0.4451082402488862,13,49.369166666666665,45.0,595.8407692307693,0.27172781077976427,v1_initial,0,Table 6: All Ongoing Projects,,,,,unresolved_project_exit,unresolved_project_exit,unresolved_project_exit,Project exited Table 6 before 2025-07 without matching Table 3 completion entry,unresolved_exit,FRApril2025.pdf,0,0,0
14200,"CONSTRUCTION OF 4 LANE WITH PAVED SHOULDER FROM (DESIGN CH. 14+200 TO 24+400), (DESIGN CH. 35+300 TO 6-2022 8/2025 {8/2025}",BRO,JAMMU AND KASHMIR,2025-04,2025-07,2022-06,2025-08,832.46,34.0,38.0,6.725585710637353,Large (500-1000Cr),46.0,227.5,823.46,2025-08,-1.0811330274127284,27.62732858912394,54.0,0.0,4.0,4.0,,,,,,,,,,46.0,46.0,46.0,0.0,,,,,,,,,,0,,,,0,0,,1,0,0,-1.0811330274127284,1.0811330274127284,1,1,0,on_schedule,1,2025-04,0,1.0,1,0,0,0,0,0,0,58,61.64673076923077,66.4,1347.8441379310343,0.4451082402488862,13,49.369166666666665,45.0,595.8407692307693,0.27172781077976427,v1_initial,0,Table 6: All Ongoing Projects,,,,,unresolved_project_exit,unresolved_project_exit,unresolved_project_exit,Project exited Table 6 before 2025-07 without matching Table 3 completion entry,unresolved_exit,FRApril2025.pdf,0,0,0
14380,KARIMGANI - SUTARKANDI SECTION ON SILCHAR- CHURAIBARI PKG-7 2-2024 2/2027 {2/2027},NHIDCL,BIHAR CIVIL AVIATION,2025-04,2025-07,2024-02,2027-02,791.79,14.0,36.0,6.6755583694145315,Large (500-1000Cr),,0.0,791.79,2027-02,0.0,0.0,,0.0,22.0,22.0,,,,,,,,,,,,,0.0,,,,,,,,,,0,,,,0,0,,0,0,0,0.0,0.0,1,1,0,on_schedule,1,2025-04,0,1.0,1,0,1,0,0,0,0,87,66.05430555555556,78.0,1519.807816091954,0.6230048159859022,177,66.83369942196532,73.22,532.5388700564972,0.4970745485833185,v1_initial,0,Table 6: All Ongoing Projects,,,,,unresolved_project_exit,unresolved_project_exit,unresolved_project_exit,Project exited Table 6 before 2025-07 without matching Table 3 completion entry,unresolved_exit,FRApril2025.pdf,0,0,0
144020,STRENGTHENING OF EXISTING 4L AYODHYA BYPASS SECTION FROM DESIGN KM.121.600 TO KM. 144.020 OF NH 28 ( 2-2023 9/2025 {8/2025},NHAI,UTTAR PRADESH,2025-04,2025-07,2023-02,2025-09,526.45,26.0,31.0,6.268054074127818,Large (500-1000Cr),83.0,228.37,526.45,2025-08,0.0,43.379238294234966,17.0,-1.0,5.0,4.0,,,,,,,,,,83.0,83.0,83.0,0.0,,,,,,,,,,0,,,,0,0,,0,0,0,0.0,0.0,1,1,0,on_schedule,1,2025-04,0,1.0,1,0,0,0,0,0,0,126,65.20477477477478,72.0,1682.4673015873016,0.4737227404683661,422,71.9606,78.525,1173.672393364929,0.5257808333400213,v1_initial,0,Table 6: All Ongoing Projects,,,,,unresolved_project_exit,unresolved_project_exit,unresolved_project_exit,Project exited Table 6 before 2025-07 without matching Table 3 completion entry,unresolved_exit,FRApril2025.pdf,0,0,0
149476,REHABILITATION/UPGRADATION OF EXISTING HIGHWAY TO 2L+PS/4 LANE OF DHAWALI TO RAJOLI FROM DESIGN KM.1 3-2022 9/2025 {9/2025},MoRTH,MAHARASHTRA CIVIL AVIATION,2025-04,2025-07,2022-03,2025-09,316.44,37.0,42.0,5.7602888240965076,Medium (150-500Cr),,0.0,316.44,2025-09,0.0,0.0,,0.0,5.0,5.0,,,,,,,,,,,,,0.0,,,,,,,,,,0,,,,0,0,,0,0,0,0.0,0.0,1,1,0,on_schedule,1,2025-04,0,1.0,1,0,1,0,0,0,0,181,64.95266666666666,76.495,1340.1724861878454,0.5424520558854811,325,73.92809859154929,84.0,404.9111384615384,0.47886929693768243,v1_initial,0,Table 6: All Ongoing Projects,,,,,unresolved_project_exit,unresolved_project_exit,unresolved_project_exit,Project exited Table 6 before 2025-07 without matching Table 3 completion entry,unresolved_exit,FRApril2025.pdf,0,0,0
150000,WIDENING AND STRENGTHENING/RECONSTRUC TION TO TWO LANE WITH PAVED SHOULDER/ TWO LANE WITH PAVED SHOUL 3-2022 8/2025 {8/2025},MoRTH,JHARKHAND COAL,2025-04,2025-07,2022-03,2025-08,423.18,37.0,41.0,6.0501578934472,Medium (150-500Cr),,0.11,423.18,2025-08,0.0,0.025993666997495155,,0.0,4.0,4.0,,,,,,,,,,,,,0.0,,,,,,,,,,0,,,,0,0,,0,0,0,0.0,0.0,1,1,0,on_schedule,1,2025-04,0,1.0,1,0,1,0,0,0,0,63,51.744339622641505,54.0,1797.5336507936506,0.4113076454463361,325,73.92809859154929,84.0,404.9111384615384,0.47886929693768243,v1_initial,0,Table 6: All Ongoing Projects,,,,,unresolved_project_exit,unresolved_project_exit,unresolved_project_exit,Project exited Table 6 before 2025-07 without matching Table 3 completion entry,unresolved_exit,FRApril2025.pdf,0,0,0
151330,IMPROVEMENT/WIDENING TO 2- LANE WITH PAVED SHOULDER / 4-LANING FROM (DESIGN KM 63.530 TO KM 71.520) B 11-2020 12/2023 {11/2026},NHIDCL,MEGHALAYA,2025-04,2025-07,2020-11,2023-12,284.21,53.0,37.0,5.653225751039049,Medium (150-500Cr),23.1,100.93,284.21,2026-11,0.0,35.51247317124662,76.9,35.0,-16.0,19.0,,,,,,,,,,23.1,23.1,23.1,0.0,,,,,,,,,,0,,,,0,0,,0,0,0,0.0,0.0,1,1,0,delayed_rescheduled,1,2025-04,0,1.0,1,0,0,0,0,0,0,14,59.025,72.25,358.7728571428571,0.5833846015873585,177,66.83369942196532,73.22,532.5388700564972,0.4970745485833185,v1_initial,0,Table 6: All Ongoing Projects,,,,,unresolved_project_exit,unresolved_project_exit,unresolved_project_exit,Project exited Table 6 before 2025-07 without matching Table 3 completion entry,unresolved_exit,FRApril2025.pdf,0,0,0
15500,CONSTRUCTION OF 4-LANE PANCHGRAM BYPASS FROM DESIGN CHAINAGE KM 15+500 ON NH-37 (OLD NH-53) AT KALIN 3-2023 2/2027 {2/2027},NHIDCL,ASSAM,2025-04,2025-07,2023-03,2027-02,728.97,25.0,47.0,6.593003437407567,Large (500-1000Cr),41.57,279.86,728.97,2027-02,0.0,38.39115464285224,58.43,0.0,22.0,22.0,,,,,,,,,,41.57,41.57,41.57,0.0,,,,,,,,,,0,,,,0,0,,0,0,0,0.0,0.0,1,1,0,on_schedule,1,2025-04,0,1.0,1,0,0,0,0,0,0,66,64.05349206349206,66.02,983.8624242424243,0.5064027670270994,177,66.83369942196532,73.22,532.5388700564972,0.4970745485833185,v1_initial,0,Table 6: All Ongoing Projects,,,,,unresolved_project_exit,unresolved_project_exit,unresolved_project_exit,Project exited Table 6 before 2025-07 without matching Table 3 completion entry,unresolved_exit,FRApril2025.pdf,0,0,0
159400,REHABILITATION AND UP- GRADATION TO 2 LANE WITH PAVED SHOULDER CONFIGURATION OF MAHUD SANGOLA ROAD NH 2-2023 4/2025 {4/2025},MoRTH,MAHARASHTRA CIVIL AVIATION,2025-04,2025-07,2023-02,2025-04,253.78,26.0,26.0,5.540400427681641,Medium (150-500Cr),,0.0,253.78,2025-04,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,0,,,,0,0,,0,0,0,0.0,0.0,1,1,0,on_schedule,1,2025-04,0,1.0,1,0,1,0,0,0,0,181,64.95266666666666,76.495,1340.1724861878454,0.5424520558854811,325,73.92809859154929,84.0,404.9111384615384,0.47886929693768243,v1_initial,0,Table 6: All Ongoing Projects,,,,,unresolved_project_exit,unresolved_project_exit,unresolved_project_exit,Project exited Table 6 before 2025-07 without matching Table 3 completion entry,unresolved_exit,FRApril2025.pdf,0,0,0
160000,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM AUDIREDDIPALLE 160.000 KM. TO MALLAPALLE 176.000 KM. PA 1-2023 11/2025 {11/2025},NHAI,ANDHRA PRADESH,2025-04,2025-07,2023-01,2025-11,956.14,27.0,34.0,6.8639496712446615,Large (500-1000Cr),35.54,176.3,956.14,2025-11,0.0,18.438722362833897,64.46000000000001,0.0,7.0,7.0,,,,,,,,,,35.54,35.54,35.54,0.0,,,,,,,,,,0,,,,0,0,,0,0,0,0.0,0.0,1,1,0,on_schedule,1,2025-04,0,1.0,1,0,0,0,0,0,0,97,60.27247191011236,63.5,1280.8863917525773,0.41062956121663957,422,71.9606,78.525,1173.672393364929,0.5257808333400213,v1_initial,0,Table 6: All Ongoing Projects,,,,,unresolved_project_exit,unresolved_project_exit,unresolved_project_exit,Project exited Table 6 before 2025-07 without matching Table 3 completion entry,unresolved_exit,FRApril2025.pdf,0,0,0
165500,2LPS OF CHAPRATHIPALEM TO LAMBASINGI SECTION OF NH 516E 8-2020 10/2024 {6/2025},MoRTH,ANDHRA PRADESH,2025-04,2025-07,2020-08,2024-10,311.22,56.0,50.0,5.74370806752852,Medium (150-500Cr),72.0,85.45,311.22,2025-06,0.0,27.45646166698798,28.0,8.0,-6.0,2.0,,,,,,,,,,72.0,72.0,72.0,0.0,,,,,,,,,,0,,,,0,0,,0,0,0,0.0,0.0,1,1,0,delayed_rescheduled,1,2025-04,0,1.0,1,0,0,0,0,0,0,97,60.27247191011236,63.5,1280.8863917525773,0.41062956121663957,325,73.92809859154929,84.0,404.9111384615384,0.47886929693768243,v1_initial,0,Table 6: All Ongoing Projects,,,,,unresolved_project_exit,unresolved_project_exit,unresolved_project_exit,Project exited Table 6 before 2025-07 without matching Table 3 completion entry,unresolved_exit,FRApril2025.pdf,0,0,0
170700,NH-30-BHADRACHALAM TO KONTA SECTION 2LPS 12-2021 9/2024 {3/2025},MoRTH,ANDHRA PRADESH,2025-04,2025-07,2021-12,2024-09,388.71,40.0,33.0,5.965402872780123,Medium (150-500Cr),80.0,159.29,388.71,2025-03,0.0,40.97913611689949,20.0,6.0,-7.0,-1.0,,,,,,,,,,80.0,80.0,80.0,0.0,,,,,,,,,,0,,,,0,0,,0,0,0,0.0,0.0,1,1,0,delayed_rescheduled,1,2025-04,0,1.0,1,0,0,0,0,0,0,97,60.27247191011236,63.5,1280.8863917525773,0.41062956121663957,325,73.92809859154929,84.0,404.9111384615384,0.47886929693768243,v1_initial,0,Table 6: All Ongoing Projects,,,,,unresolved_project_exit,unresolved_project_exit,unresolved_project_exit,Project exited Table 6 before 2025-07 without matching Table 3 completion entry,unresolved_exit,FRApril2025.pdf,0,0,0
176000,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM MALLAPALLE 176.000 KM. TO KAVULAKUNTLA 196.000 KM. PACK 2-2023 10/2025 {10/2025},NHAI,ANDHRA PRADESH,2025-04,2025-07,2023-02,2025-10,909.02,26.0,32.0,6.8134665772913605,Large (500-1000Cr),13.2,128.01,909.02,2025-10,0.0,14.082198411476094,86.8,0.0,6.0,6.0,,,,,,,,,,13.2,13.2,13.2,0.0,,,,,,,,,,0,,,,0,0,,0,0,0,0.0,0.0,1,1,0,on_schedule,1,2025-04,0,1.0,1,0,0,0,0,0,0,97,60.27247191011236,63.5,1280.8863917525773,0.41062956121663957,422,71.9606,78.525,1173.672393364929,0.5257808333400213,v1_initial,0,Table 6: All Ongoing Projects,,,,,unresolved_project_exit,unresolved_project_exit,unresolved_project_exit,Project exited Table 6 before 2025-07 without matching Table 3 completion entry,unresolved_exit,FRApril2025.pdf,0,0,0
